"","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","probabilities","W1Day1","W1Day2","W1Day3","W1Day4","W1Day5","W1Day6","W1Day7","W2Day1","W2Day2","W2Day3","W2Day4","W2Day5","W2Day6","W2Day7","W3Day1","W3Day2","W3Day3","W3Day4","W3Day5","W3Day6","W3Day7","W4Day1","W4Day2","W4Day3","W4Day4","W4Day5","W4Day6","W4Day7","W5Day1","W5Day2","W5Day3","W5Day4","W5Day5","W5Day6","W5Day7","W6Day1","W6Day2","W6Day3","W6Day4","W6Day5","W6Day6","W6Day7","W7Day1","W7Day2","W7Day3","W7Day4","W7Day5","W7Day6","W7Day7","W8Day1","W8Day2","W8Day3","W8Day4","W8Day5","W8Day6","W8Day7","W9Day1","W9Day2","W9Day3","W9Day4","W9Day5","W9Day6","W9Day7","W10Day1","W10Day2","W10Day3","W10Day4","W10Day5","W10Day6","W10Day7","W11Day1","W11Day2","W11Day3","W11Day4","W11Day5","W11Day6","W11Day7","W12Day1","W12Day2","W12Day3","W12Day4","W12Day5","W12Day6","W12Day7","W13Day1","W13Day2","W13Day3","W13Day4","W13Day5","W13Day6","W13Day7"
"49",49,0.102017179131508,1.86579499393702,1.69028818001971,1.1558152846992,1.30567517504096,1.48664624616504,1.99299098737538,0,1,0.0754379550365274,0.035925102375419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"50",50,0.746953709516674,0.615872549824417,1.05418610479683,0.852624216582626,0.073412945959717,1.29177702218294,0.29869401967153,1,0,1.58525677033069,0.864730112135981,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"51",51,1.92566846963018,0.0815896796993911,0.802493026014417,1.02686637965962,1.63237972604111,0.22510837065056,0.427933739498258,1,1,3.9241490002443,0.190476315703499,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"52",52,1.42292541544884,0.144077758770436,0.0397823839448392,1.85927613358945,0.97469220450148,0.163909371942282,1.90125301573426,0,1,2.87840715747998,0.271254209914003,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",53,1.23496706830338,1.90891191596165,0.800087756942958,1.16522983368486,0.258584367111325,0.352627650368959,1.16292745620012,0,0,2.47158161022158,0.0658714484801533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"54",54,0.812398788984865,0.31885394686833,0.701568972785026,1.01253761071712,0.765554149169475,0.870117125567049,1.55918433517218,0,0,1.57135051292859,0.89310523671171,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",55,1.54825251363218,0.197990150656551,0.327348274644464,1.13560268515721,1.03107499331236,1.3775122044608,1.93865713803098,0,0,2.93814351695219,0.480709405805315,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0
"56",56,0.56029921816662,0.983633443247527,1.13644291134551,1.46258374769241,0.445822212379426,0.0133523847907782,1.43272244092077,1,1,1.14964311892504,0.296590010407832,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"57",57,0.282552883028984,1.77428899612278,0.888125237077475,1.08905684761703,0.482077878434211,1.98047399241477,1.81306294957176,1,0,0.257345497716792,0.632358733885726,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"58",58,1.17784589109942,0.942059299442917,1.22208450455219,1.02095828764141,0.579799335915595,1.67770992778242,1.39142351504415,1,1,2.42710975739807,0.166699099801607,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"59",59,1.05124773131683,0.159068864304572,0.393581896089017,0.756041667424142,0.702423198614269,0.190009309444577,1.12035414809361,0,0,2.14047094160057,0.799934912980464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"60",60,1.32972638029605,1.54389842040837,1.44838678371161,1.41004474367946,0.147363299038261,0.957490665838122,0.310203809756786,0,0,2.7022496886141,0.141929199223878,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"61",61,1.79328481899574,0.0679913507774472,0.709407546091825,0.94367573177442,1.56635192781687,0.928214675281197,0.88366750953719,1,0,3.5310438859151,0.27417054852174,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"62",62,0.507816344033927,0.87780164508149,1.93518404802307,1.80517575098202,1.30288947746158,0.328482981771231,0.444892375729978,0,1,1.07699712469873,0.291622183939482,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"63",63,1.72864578524604,1.20365558005869,0.159078377764672,0.107111991383135,1.06549009075388,0.624202776234597,0.217045069672167,1,1,3.44642748062178,0.0590094177937734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",64,1.86387387057766,0.60238385014236,1.58835722692311,0.259637009818107,0.370827925391495,0.84094611229375,1.60186641430482,0,0,3.70878071082223,0.175450715650196,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"65",65,0.261201809160411,1.98125556204468,1.4895487613976,0.0610416354611516,1.07255974179134,1.34813738428056,0.127655214164406,0,1,0.493269280336597,0.0252442016087094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",66,0.263040904887021,1.24620968196541,1.03779450152069,1.34020657092333,1.7719991276972,1.6540091233328,0.241561108268797,1,0,0.418454304141099,0.897132854980732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",67,1.99943121615797,0.808622412849218,1.24425232456997,1.16827084310353,1.04664548160508,0.109086869750172,1.44106993172318,0,1,4.08802977348878,0.0783774315781006,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"68",68,1.05474944971502,0.378618136048317,0.831151175312698,1.0917933434248,0.492179551627487,0.759583671577275,0.927143942099065,1,0,2.11716053988197,0.760785822818824,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
"69",69,0.471696072258055,1.59125555446371,0.439995451364666,1.98355616256595,0.730355819221586,0.0195116391405463,0.810155306942761,1,1,1.17758798787099,0.0801097283344466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",70,1.10129647981375,1.4515612386167,1.67045316286385,1.88498912192881,1.64467769302428,1.6706587835215,1.92506684735417,1,1,2.16712230951228,0.0538044485127297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",71,0.743778242729604,1.32968781935051,0.555749571882188,0.931718979030848,0.427056283690035,0.8591443663463,1.70782881835476,1,1,1.25046963134343,0.117384944315435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"72",72,1.59486330114305,1.47521569067612,0.26529946224764,1.53071656869724,0.465347141027451,1.29682973306626,0.415998678188771,1,0,3.16941028077855,0.094347577118805,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"73",73,0.596268666442484,0.699040356557816,0.961503734346479,0.714507659897208,0.0177266276441514,0.00910181878134608,1.64855898637325,0,0,1.30558774860513,0.890298164372156,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",74,0.128584857098758,0.105988330673426,0.0455655613914132,0.328235186170787,0.54322418384254,0.231908030807972,0.530711576808244,0,1,0.114089308586963,0.6116941387422,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0
"75",75,1.39982769871131,0.323201498016715,1.07899187644944,1.82126713125035,0.486489897593856,1.60640651965514,0.484405958093703,1,1,2.73070211414127,0.279078729728963,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"76",76,0.736656618770212,1.9904976063408,0.0342135825194418,0.103487838525325,1.51247300999239,0.128596061840653,1.45053007779643,1,0,1.52010585699746,0.153028161111822,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"77",77,0.280316047370434,0.6248639957048,0.450205932371318,0.341456229798496,0.486013255082071,0.282530250959098,1.45855563925579,1,0,0.586995669845593,0.964127792842257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",78,0.506714895833284,0.899996556341648,0.995681005530059,1.07437364198267,1.43937638774514,0.653842340223491,0.623432226944715,0,0,0.751578472300207,0.887320963491567,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"79",79,0.956050012260675,1.83717807382345,0.672336029820144,0.491739515215158,0.400415657553822,0.655928459949791,0.0940748732537031,1,0,1.84317310438717,0.137498525090848,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",80,1.19444220047444,0.144328136462718,0.556935457047075,1.84702808782458,1.37394532980397,0.0630489615723491,1.32481024879962,0,1,2.39518821910134,0.318840423211143,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"81",81,1.97209961572662,1.217825549189,1.25942959962413,0.260580247733742,1.49292205926031,0.167483992874622,0.748104053549469,1,1,4.14634105970223,0.0445872367677981,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"82",82,1.54066797811538,1.74014208372682,0.32515077944845,1.76548564201221,0.0817508874461055,1.33480728743598,1.00348542490974,1,0,3.11883732186754,0.0411359343230392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",83,0.0760781527496874,1.59737143712118,0.636013207491487,0.0661283945664763,0.0197863867506385,0.734013013076037,1.55567387491465,1,0,0.114805726010808,0.845678407385711,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"84",84,0.369758026208729,0.247353233862668,0.46669086907059,1.52341787843034,0.528017149772495,0.987338596023619,1.79471943899989,0,1,0.742194169977691,0.53786924709052,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0
"85",85,1.05185165442526,1.20891640568152,0.967930760234594,0.582143431063741,1.77866209670901,0.544455430936068,1.98329271515831,1,1,1.83998401490703,0.119451507926269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"86",86,1.79418034758419,0.868291313759983,1.91420730296522,0.818849589675665,1.22849412821233,0.203290685545653,1.98111845133826,0,1,3.59894984360826,0.133432083499624,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"87",87,1.48751317756251,1.1325549185276,1.24382674880326,1.55456118285656,0.139158335980028,1.60886606853455,0.610138262156397,0,1,3.04894846571237,0.0891474413526258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"88",88,0.936870296020061,0.451825689990073,1.22751619620249,0.384225216228515,1.61580358305946,1.87955666845664,0.409315308090299,1,1,1.87983602236462,0.393985116560158,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1
"89",89,0.475926746148616,0.496815894264728,1.13735840143636,0.976347091607749,0.278846559580415,0.725804839283228,1.50533740641549,1,1,0.841353014968948,0.479097367533005,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"90",90,1.89249104773626,1.54932714393362,0.808133317157626,1.60055924300104,1.4854528917931,1.07020256202668,0.00828098645433784,1,1,3.78354486489591,0.026456475181732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",91,1.69254062557593,0.854713222011924,0.604020177386701,0.375865766778588,1.94125534128398,1.00583980791271,0.451880567707121,1,0,3.55074985941901,0.230789344851551,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"92",92,1.22322538681328,0.294511385727674,1.81908083986491,0.431790882255882,1.79285178193823,0.70563923753798,1.10548754828051,1,0,2.49197119365566,0.662717468518887,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1
"93",93,1.47236133739352,0.15825066389516,0.196939764544368,0.344132585451007,1.34346384787932,1.66084792930633,0.0708056269213557,1,1,2.90819840396956,0.250261861179689,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",94,1.02777940221131,1.97598746512085,1.10053363442421,1.28163660597056,1.71734326286241,1.31180109083652,1.15513846278191,1,0,2.13161938316133,0.0841601713784498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",95,1.34543780097738,0.0739760491997004,1.20402531372383,0.553432273678482,0.0415597972460091,0.19180143950507,0.163376403506845,0,1,2.62228646794398,0.295712623596823,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"96",96,0.839953450020403,0.172206663060933,0.173720188904554,0.891955123282969,1.31845904281363,0.840783928055316,0.369628564920276,1,0,1.83902858572622,0.88475368059667,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"97",97,1.35916887549683,1.76330774696544,1.93379365978763,0.0647111143916845,0.57703735306859,1.17461628979072,1.34119843505323,0,0,2.68044021208888,0.0764481238577697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"98",98,0.518056217581034,0.458984063006938,1.23146670684218,0.00735199917107821,1.73094354337081,1.19396398914978,1.23967718053609,0,1,0.979164662784616,0.434195902973523,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
